,Risk,group
968,3.9414460869631402,2.0
969,2.0299970077138814,1.0
970,4.983881467845736,2.0
971,2.20290297944546,1.0
972,1.959758422087076,1.0
973,1.7684892314617993,1.0
974,2.533718323148266,1.0
975,2.6598578150915597,1.0
976,3.006174969179491,1.0
977,5.438811456385846,3.0
978,3.478221469022466,1.0
979,4.610933782503484,2.0
980,2.929942624132199,1.0
981,3.0838463433751033,1.0
982,4.680024178211536,2.0
983,2.9370977676571486,1.0
984,4.874209250018003,2.0
985,4.558060264438743,2.0
986,2.7972341920215706,1.0
987,4.2686645957293265,2.0
988,4.761651452901129,2.0
989,3.5303825152390966,2.0
990,2.337370225303544,1.0
991,3.8516223365462237,2.0
992,2.3821354575194884,1.0
993,3.442604683637316,1.0
994,4.562149411521165,2.0
995,3.4382697958092843,1.0
996,4.032640669206896,2.0
997,2.7185794030769617,1.0
998,5.897700302244523,3.0
999,4.543579218919811,2.0
1000,3.093974565493008,1.0
1001,2.4194297244539014,1.0
1002,2.348622579210853,1.0
1003,3.63213266170035,2.0
1004,3.1004326383316663,1.0
1005,4.240692635363969,2.0
1006,1.8566527497948124,1.0
1007,4.627109527534975,2.0
1008,3.094337583708842,1.0
1009,4.392315380925639,2.0
1010,5.070271279626677,2.0
1011,5.768980747490446,3.0
1012,4.55692606065528,2.0
1013,4.633226302338993,2.0
1014,3.0309439095719535,1.0
1015,3.7372346385339603,2.0
1016,2.4132387975961693,1.0
1017,3.9839458210858028,2.0
1018,2.1332370970382573,1.0
1019,4.255548836385652,2.0
1020,5.872325593903342,3.0
1021,3.8242867354816483,2.0
1022,4.479112634126275,2.0
1023,3.0813761551954464,1.0
1024,4.21131461812416,2.0
1025,5.143248900266166,2.0
1026,2.963940830026179,1.0
1027,2.9666468309693337,1.0
1028,2.044562142093645,1.0
1029,1.8021842102013925,1.0
1030,4.804268793559127,2.0
1031,2.3451170543005597,1.0
1032,4.357985830964577,2.0
1033,5.023729661875193,2.0
1034,2.34662671817982,1.0
1035,4.167520887731759,2.0
1036,3.918004495161359,2.0
1037,2.1966620894874374,1.0
1038,4.787455830830485,2.0
1039,3.2958785397330206,1.0
1040,3.2011480122231997,1.0
1041,2.254247595716289,1.0
1042,3.4446548569314452,1.0
1043,3.4477251118338272,1.0
1044,1.9781445588949493,1.0
1045,3.391084850727387,1.0
1046,3.0246136826778307,1.0
1047,4.38574490782556,2.0
1048,2.3969644980657083,1.0
1049,3.124508238704043,1.0
1050,2.624930222306059,1.0
1051,5.480412738971043,3.0
1052,3.32369524685807,1.0
1053,2.04186044614948,1.0
1054,5.469431223487745,3.0
1055,2.638808193773365,1.0
1056,2.676821972182491,1.0
1057,4.264338468199827,2.0
1058,2.8605101099778407,1.0
1059,4.306285987588612,2.0
1060,5.003180799411519,2.0
1061,4.993829644780033,2.0
1062,2.8278795107655017,1.0
1063,2.5089176947606053,1.0
1064,4.363248878798027,2.0
1065,2.8220448443581923,1.0
1066,4.610757756792419,2.0
1067,1.6670109468825125,1.0
1068,3.3827214653265223,1.0
1069,4.929466413825915,2.0
1070,4.521436520042465,2.0
1071,5.248562421963313,3.0
1072,5.425805379374957,3.0
1073,3.3647335258332487,1.0
1074,2.730722517886468,1.0
1075,4.422285312278335,2.0
1076,2.9369338995094,1.0
1077,3.9960327051035103,2.0
1078,3.307318325786882,1.0
1079,1.6531895206269003,1.0
1080,3.507121059906182,2.0
1081,2.914800588106584,1.0
1082,4.10591359278494,2.0
1083,4.103934980861199,2.0
1084,3.702950781290934,2.0
1085,2.109627227616572,1.0
1086,2.171182585068577,1.0
1087,4.38028751859074,2.0
1088,1.3801390239947942,1.0
1089,2.432097215844359,1.0
1090,4.7933781178627335,2.0
1091,3.9497531895484888,2.0
1092,4.921849395770073,2.0
1093,2.233109380916327,1.0
1094,4.115178835238087,2.0
1095,2.1144538079844546,1.0
1096,2.105152664330107,1.0
1097,1.7207911302392238,1.0
1098,2.9997155142507523,1.0
1099,5.441875124033049,3.0
1100,2.5286797521071724,1.0
1101,2.9428413603478374,1.0
1102,5.083329482183914,2.0
1103,5.195694225447184,2.0
1104,3.406637129987025,1.0
1105,2.807729095777669,1.0
1106,4.879635710986033,2.0
1107,2.9086460423083373,1.0
1108,3.973631756594838,2.0
1109,2.7779193353377343,1.0
1110,2.1960912461276165,1.0
1111,5.366596039566056,3.0
1112,2.0677542336382535,1.0
1113,5.085777586180777,2.0
1114,4.098510643982146,2.0
1115,2.648397186467327,1.0
1116,2.6389754622371,1.0
1117,3.587405990042733,2.0
1118,2.8535564099867896,1.0
1119,4.941648821755542,2.0
1120,3.638117821822925,2.0
1121,3.5744934143882134,2.0
1122,2.488806575242495,1.0
1123,1.7100508114599327,1.0
1124,2.910418599220495,1.0
1125,4.952512182644007,2.0
1126,2.226684606654326,1.0
1127,3.3669028075749683,1.0
1128,1.7515289251318158,1.0
1129,4.623936888041707,2.0
1130,2.7671017277389263,1.0
1131,3.5077315947973373,2.0
1132,3.0026310863719194,1.0
1133,2.138264693039018,1.0
1134,4.670784841905165,2.0
1135,3.4412850046816676,1.0
1136,2.6238568369071467,1.0
1137,2.8771339637505413,1.0
1138,2.3304721607034797,1.0
1139,4.807772124384736,2.0
1140,3.778002546131669,2.0
1141,5.802038692282802,3.0
1142,2.60391270043224,1.0
1143,2.8175541151816845,1.0
1144,5.450208759619897,3.0
1145,2.795654198956603,1.0
1146,3.034295719640906,1.0
1147,3.1199374813126117,1.0
1148,4.317798181326821,2.0
1149,3.0187644969303595,1.0
1150,4.5427955547642425,2.0
1151,5.154301580566276,2.0
1152,4.320974298021837,2.0
1153,5.779384897524064,3.0
1154,3.843674446384875,2.0
1155,1.7157061779299585,1.0
1156,2.700723596201224,1.0
1157,3.363677095860555,1.0
1158,2.397925189866458,1.0
1159,2.3351509653517857,1.0
1160,1.9071648447601315,1.0
1161,4.412205651027314,2.0
1162,2.807925134252728,1.0
1163,2.8670484193861325,1.0
1164,3.9554222165345165,2.0
1165,4.408983018909741,2.0
1166,4.84142524397381,2.0
1167,2.879368352765806,1.0
1168,5.56007191778508,3.0
1169,3.1702462923123447,1.0
1170,2.410264734676679,1.0
1171,4.917249589874825,2.0
1172,4.717065876011364,2.0
1173,4.869123186138741,2.0
1174,2.450476839489694,1.0
1175,1.825786565941354,1.0
1176,5.101497909683321,2.0
1177,2.9867839977270227,1.0
1178,2.9153429671814077,1.0
1179,2.0845655917424932,1.0
1180,3.212061405302128,1.0
1181,3.473573727958278,1.0
1182,2.467119963155221,1.0
1183,3.1955966522687023,1.0
1184,3.142965397679322,1.0
1185,2.453506020689912,1.0
1186,5.1024130713107345,2.0
1187,5.840296406506479,3.0
1188,3.3848124390489818,1.0
1189,3.465468031193707,1.0
1190,5.672214986069705,3.0
1191,3.128479251397241,1.0
1192,2.4251709013891376,1.0
1193,1.7360446473655284,1.0
1194,4.6758205962308015,2.0
1195,4.605879868388084,2.0
1196,3.426981735116945,1.0
1197,4.589790229162941,2.0
1198,2.205991112657952,1.0
1199,1.7788269979094082,1.0
1200,4.8295121764127,2.0
1201,2.4705187610697035,1.0
1202,4.705690014725388,2.0
1203,3.611123923118273,2.0
1204,4.12250857168001,2.0
1205,2.7137351021763534,1.0
1206,2.5701622436684763,1.0
1207,5.388719747174257,3.0
1208,4.424867319369156,2.0
1209,2.479791384177574,1.0
1210,3.1164825076773175,1.0
1211,2.504436700702575,1.0
1212,4.214332731193903,2.0
1213,4.938617090119024,2.0
1214,4.4549546127615525,2.0
1215,2.756834541106627,1.0
1216,3.4300726969298467,1.0
1217,4.213017229444423,2.0
1218,4.004580692432194,2.0
1219,4.013286098011514,2.0
1220,4.806993987362643,2.0
1221,3.5882159194726904,2.0
1222,2.564421537043979,1.0
1223,2.3403772994687575,1.0
1224,3.952347015538183,2.0
1225,3.3139475667517058,1.0
1226,3.3976364067468627,1.0
1227,4.434983738988305,2.0
1228,4.6969908433075185,2.0
1229,4.3369920449387065,2.0
1230,3.512561410009856,2.0
1231,5.458210106977622,3.0
1232,3.437063247332456,1.0
1233,2.73730824323929,1.0
1234,4.988000322928175,2.0
1235,2.887310648851259,1.0
1236,1.9312977665763358,1.0
1237,2.821036210994801,1.0
1238,4.895918528713149,2.0
1239,3.9064997475606864,2.0
1240,3.3082905840184655,1.0
1241,5.195168614934181,2.0
1242,3.7932488047756276,2.0
1243,1.80491312625241,1.0
1244,2.9205861669506237,1.0
1245,2.2696566321563942,1.0
1246,4.929215319473717,2.0
1247,4.087817006472981,2.0
1248,2.2757741540829293,1.0
1249,4.7400464357616405,2.0
1250,1.6674876202967595,1.0
1251,4.955848368421724,2.0
1252,4.248044358305222,2.0
1253,2.379104310169203,1.0
1254,4.650196170186087,2.0
1255,5.180169147038696,2.0
1256,1.8915327813524014,1.0
1257,1.918742145992139,1.0
1258,2.963630753529893,1.0
1259,5.0597127541292615,2.0
1260,3.2723243456558673,1.0
1261,4.0857724036960335,2.0
1262,3.709456764432364,2.0
1263,4.4222379671728245,2.0
1264,3.1716817842325784,1.0
1265,3.0363439361373943,1.0
1266,3.47250789422425,1.0
1267,2.5450108477962914,1.0
1268,3.0180811391202487,1.0
1269,3.8246052641678756,2.0
1270,1.159825793658836,1.0
1271,3.934537182167888,2.0
1272,2.1941645728562853,1.0
1273,4.040011468257467,2.0
1274,3.1038445485590076,1.0
1275,2.7593746030765276,1.0
1276,2.4778327161244147,1.0
1277,3.8700925384703457,2.0
1278,2.9376448810739255,1.0
1279,3.413758398550389,1.0
1280,5.129808302905504,2.0
1281,2.9362923591369725,1.0
1282,1.8296029549559478,1.0
1283,2.687371631840678,1.0
1284,2.9873598082680144,1.0
1285,2.693280753473069,1.0
1286,2.546021406499452,1.0
1287,4.3303645273545515,2.0
1288,3.396918731003982,1.0
1289,3.5166386159957783,2.0
1290,3.398059233794929,1.0
1291,3.7057710767465912,2.0
1292,2.7608331965351933,1.0
1293,5.498789314753655,3.0
1294,3.2115498358787247,1.0
1295,4.576721303216348,2.0
1296,2.1352833982475783,1.0
1297,3.720897432085833,2.0
1298,3.1752188342242085,1.0
1299,5.488759870420937,3.0
1300,2.836152583790261,1.0
1301,3.0626233825893774,1.0
1302,4.4378646231554235,2.0
1303,1.472467823704502,1.0
1304,3.9441020005680083,2.0
1305,2.420638314250346,1.0
1306,2.2398679938519805,1.0
1307,4.044584722725555,2.0
1308,1.9352095977910961,1.0
1309,2.9154801255171097,1.0
1310,2.7492287829733053,1.0
1311,3.998177436011583,2.0
1312,4.605567746386583,2.0
1313,4.934971516407311,2.0
1314,4.533981099849464,2.0
1315,2.2930449536055386,1.0
1316,3.912834901135364,2.0
1317,3.958789379108471,2.0
1318,2.3089575555901165,1.0
1319,2.612334363614116,1.0
1320,3.376637900914637,1.0
1321,5.186732271173249,2.0
1322,3.717578127150505,2.0
1323,1.8069056178477492,1.0
1324,4.495635912381769,2.0
1325,4.926290467619712,2.0
1326,3.434286777382298,1.0
1327,5.822089571108967,3.0
1328,4.376329083035944,2.0
1329,2.8198138222396,1.0
1330,2.1481399985275327,1.0
1331,4.787287669754002,2.0
1332,5.930086643290272,3.0
1333,4.513528202023316,2.0
1334,3.141260643316229,1.0
1335,3.6493328778370104,2.0
1336,2.7299596051344626,1.0
1337,5.542807887041088,3.0
1338,3.119592469111537,1.0
1339,3.430687262127825,1.0
1340,3.8670968496799025,2.0
1341,3.2783502303136833,1.0
1342,3.657588914479283,2.0
1343,5.184750008599953,2.0
1344,3.574143761410916,2.0
1345,3.0223207542172394,1.0
1346,3.2321252813654704,1.0
1347,5.038026336864153,2.0
1348,4.304777411247033,2.0
1349,4.579604542418545,2.0
1350,5.135736510903432,2.0
1351,4.853789023239855,2.0
1352,3.7360503274152532,2.0
1353,2.2751715737312157,1.0
1354,2.8577860713095564,1.0
1355,3.3191166667899275,1.0
1356,4.686447744883439,2.0
1357,3.6773591436751465,2.0
1358,4.481995183241817,2.0
1359,3.421006716138752,1.0
1360,2.8961469799382202,1.0
1361,3.6430946096245265,2.0
1362,4.494425752954223,2.0
1363,4.975336469378589,2.0
1364,2.5971200946643145,1.0
1365,2.7140555304296847,1.0
1366,2.2178862055456006,1.0
1367,2.6269214631902797,1.0
1368,4.8799191402839215,2.0
1369,1.7599286534552723,1.0
1370,4.551641740891683,2.0
1371,2.160392971891535,1.0
1372,3.461870236725238,1.0
1373,2.914116111387603,1.0
1374,4.660096618547141,2.0
1375,4.526341964784331,2.0
1376,2.6519612782604693,1.0
1377,2.227499165132382,1.0
1378,2.0133495779358155,1.0
1379,4.641047562618603,2.0
1380,2.180427224356195,1.0
1381,3.5999856719954417,2.0
1382,3.3000448335227643,1.0
1383,3.588395010620311,2.0
1384,4.8759642751468135,2.0
1385,3.4980511273138704,1.0
1386,3.552407104023696,2.0
1387,4.642454413722115,2.0
1388,4.045438360659049,2.0
1389,5.144269877367326,2.0
1390,2.602081520081792,1.0
1391,1.83503215088009,1.0
1392,3.119604690287116,1.0
1393,2.90289553785548,1.0
1394,3.435204743609934,1.0
1395,2.3705944968508614,1.0
1396,4.71053592889695,2.0
1397,3.7109243192603847,2.0
1398,2.592816514113104,1.0
1399,3.289293731492775,1.0
1400,2.6923331512113626,1.0
1401,4.935780141377452,2.0
1402,2.7364689890099387,1.0
1403,2.7830232896995533,1.0
1404,4.331157082093505,2.0
1405,2.6237912293439116,1.0
1406,2.5216298113689324,1.0
1407,4.846819263002338,2.0
1408,4.60317142875883,2.0
1409,2.6736731921380334,1.0
1410,2.1203869282540677,1.0
1411,2.339686826678677,1.0
1412,2.930397752658965,1.0
1413,2.788754725400754,1.0
1414,3.2486869504946125,1.0
1415,5.2507994048409286,3.0
1416,3.1172698050590433,1.0
1417,4.392607124922193,2.0
1418,3.020027954380786,1.0
1419,2.956222260220701,1.0
1420,2.9318701419067446,1.0
1421,5.604050708975325,3.0
1422,2.6124580201598335,1.0
1423,3.5990008498205888,2.0
1424,3.0929320608464232,1.0
1425,3.1873777776773657,1.0
1426,2.638455407496052,1.0
1427,4.86726874832807,2.0
1428,4.254493200266058,2.0
1429,2.590213250370369,1.0
1430,2.983617709011741,1.0
1431,3.236949839118868,1.0
1432,2.7152002425409076,1.0
1433,4.526301152367253,2.0
1434,4.23408019712274,2.0
1435,5.068866775506229,2.0
1436,3.5752655214143694,2.0
1437,4.521932870742793,2.0
1438,3.634393699632858,2.0
1439,3.1565939395604357,1.0
1440,1.8711979969509718,1.0
1441,5.039101211619291,2.0
1442,2.325927028069482,1.0
1443,3.5093576180352293,2.0
1444,2.4882598507789364,1.0
1445,5.385056189210884,3.0
1446,2.7498137156976368,1.0
1447,2.2867935382961377,1.0
1448,2.5121859587923474,1.0
1449,3.749802964016665,2.0
1450,2.8674228307037803,1.0
1451,2.567745342988077,1.0
1452,2.864667856556929,1.0
1453,1.2416167463405725,1.0
1454,4.759985762975017,2.0
1455,2.4187799670926333,1.0
1456,4.77894051962734,2.0
1457,2.0300941609028444,1.0
1458,4.797473147263052,2.0
1459,4.617483518097539,2.0
1460,3.370578320824935,1.0
1461,3.378612948861474,1.0
1462,3.788738087979823,2.0
1463,2.6643474165088663,1.0
1464,3.8714725303142403,2.0
1465,4.795546723167322,2.0
1466,5.899779209698383,3.0
1467,2.388425884951937,1.0
1468,3.6435905162928734,2.0
1469,2.0397085451529975,1.0
1470,2.696278689079925,1.0
1471,3.552329618772543,2.0
1472,5.589608428481933,3.0
1473,3.949168245177406,2.0
1474,2.257027353248024,1.0
1475,2.187428968787124,1.0
1476,3.3083463324377105,1.0
1477,2.9762089687098974,1.0
1478,4.32541974236149,2.0
1479,3.21261706156962,1.0
1480,5.335736531088987,3.0
1481,2.204105610305644,1.0
1482,5.406997903654525,3.0
1483,4.067163740224245,2.0
1484,2.5727425096879526,1.0
1485,3.35416301340997,1.0
1486,4.613804074922996,2.0
1487,2.3981351710649697,1.0
1488,5.07059248162346,2.0
1489,3.412336068783276,1.0
1490,4.910976577192376,2.0
1491,4.701099273147766,2.0
1492,3.302114063479365,1.0
1493,1.1449061593700134,1.0
1494,2.533185113908954,1.0
1495,2.2036179264294136,1.0
1496,2.7126839770724884,1.0
1497,3.249991855796674,1.0
1498,2.168659512687749,1.0
1499,3.8187000711594687,2.0
1500,5.520636671613111,3.0
1501,4.427611962209724,2.0
1502,2.892419657230407,1.0
1503,2.6466624046650624,1.0
1504,4.9389833203030635,2.0
1505,4.141846098211892,2.0
1506,5.063535462812829,2.0
1507,2.331098497946334,1.0
1508,2.8190210732262044,1.0
1509,2.599813352468869,1.0
1510,1.781793229868906,1.0
1511,4.793942851248438,2.0
1512,5.086976814717029,2.0
1513,4.807480065326049,2.0
1514,3.439294451841826,1.0
1515,2.9682869992346723,1.0
1516,2.673585261871727,1.0
1517,5.197429191302405,2.0
1518,3.5595286033138027,2.0
1519,4.9619329064160995,2.0
1520,3.1532638263056145,1.0
1521,3.49494323131661,1.0
1522,4.616894920426371,2.0
1523,4.6982976692633285,2.0
1524,4.1535049997442375,2.0
1525,3.475329729136438,1.0
1526,2.9897098582512687,1.0
1527,4.292039803412959,2.0
1528,3.850637182508678,2.0
1529,3.0414463649487375,1.0
1530,3.7598886021876394,2.0
1531,2.237411134197363,1.0
1532,4.678196074688794,2.0
1533,3.739533715034527,2.0
1534,4.621331346262646,2.0
1535,4.965373277654216,2.0
1536,4.487904616791418,2.0
1537,5.520395407411925,3.0
1538,2.4801287145101587,1.0
1539,2.716886973779986,1.0
1540,3.386354547217423,1.0
1541,3.203007736963965,1.0
1542,2.4885580006669397,1.0
1543,5.3029844862189615,3.0
1544,2.937840654051884,1.0
1545,5.010560796995404,2.0
1546,2.7389955604239193,1.0
1547,1.7990718172172013,1.0
1548,5.518412304560484,3.0
1549,3.806900451536228,2.0
1550,3.593380937775727,2.0
1551,4.184101408123043,2.0
1552,4.230283854910207,2.0
1553,3.8877925914394322,2.0
1554,3.2132811440119955,1.0
1555,5.049512005620294,2.0
1556,4.043976216436084,2.0
1557,5.097730565616082,2.0
1558,5.521481801406301,3.0
1559,4.780354052038067,2.0
1560,4.957883746451681,2.0
1561,3.2838037012886527,1.0
1562,3.8772096271822005,2.0
1563,2.589904693037401,1.0
1564,3.05130119891009,1.0
1565,4.659025306134894,2.0
1566,5.013145171209909,2.0
1567,4.718360795793108,2.0
1568,3.3944132201934014,1.0
1569,5.319659001770529,3.0
1570,3.754092864352446,2.0
1571,2.644240994268464,1.0
1572,3.960452260661768,2.0
1573,2.877202435801496,1.0
1574,5.035289584058081,2.0
1575,3.080508631252597,1.0
1576,2.8705843647318465,1.0
1577,2.7268362100333188,1.0
1578,2.954816359262921,1.0
1579,4.36707230208622,2.0
1580,5.230363644712218,3.0
1581,4.528481082217713,2.0
1582,4.003849975263553,2.0
1583,5.726361839671066,3.0
1584,2.555412334481088,1.0
1585,4.386076364310407,2.0
1586,4.0058001542271535,2.0
1587,4.097807761263317,2.0
1588,3.7260759814935254,2.0
1589,4.0682305340668306,2.0
1590,2.667792775476897,1.0
1591,4.840223214257962,2.0
1592,2.883106685791896,1.0
1593,3.4923689401130886,1.0
1594,4.96406460344578,2.0
1595,2.8338439886994418,1.0
1596,4.482032992325575,2.0
1597,2.377980129120957,1.0
1598,4.8898831937749,2.0
1599,3.0834991623181014,1.0
1600,2.871385974356222,1.0
1601,3.7232301985130656,2.0
1602,3.799249296887432,2.0
1603,3.541578317497472,2.0
1604,2.4835310172372242,1.0
1605,4.3290398388301,2.0
1606,2.407739725347444,1.0
1607,4.977708984069896,2.0
1608,2.3520867923687443,1.0
1609,2.4854660857894464,1.0
1610,5.707971626105794,3.0
1611,4.178531701946994,2.0
1612,4.19236846316034,2.0
1613,2.4312728878851475,1.0
1614,2.5738618705314362,1.0
1615,4.978341622828111,2.0
1616,3.9325889939116814,2.0
1617,2.716056941126146,1.0
1618,3.9626056485157473,2.0
1619,4.111156634089897,2.0
1620,4.9234757527927435,2.0
1621,2.2009010916421836,1.0
1622,2.6123188236251202,1.0
1623,3.653163963500462,2.0
1624,4.560026181257287,2.0
1625,3.1504111379167448,1.0
1626,5.234849205262061,3.0
1627,5.146224914780901,2.0
1628,4.0528125745398205,2.0
1629,3.334414247310603,1.0
1630,2.1267272449230075,1.0
1631,4.33429155934597,2.0
1632,4.01299831261165,2.0
1633,3.3796439694652647,1.0
1634,4.769439169681477,2.0
1635,2.163364395398373,1.0
1636,3.1277179728821585,1.0
1637,3.4317659291719282,1.0
1638,3.917822683026826,2.0
1639,3.5891956453353036,2.0
1640,4.935828545611505,2.0
1641,4.011231579599657,2.0
1642,5.26343821041787,3.0
1643,3.3262040539988194,1.0
1644,2.3804880814202933,1.0
1645,3.2985044052166255,1.0
1646,3.331918517501205,1.0
1647,3.6980815938288534,2.0
1648,5.061754886692594,2.0
1649,2.455453268895987,1.0
1650,2.4425416316747866,1.0
1651,3.1175795278719374,1.0
1652,5.226494646843854,3.0
1653,2.701965872352585,1.0
1654,3.979846039241912,2.0
1655,2.573585548640651,1.0
1656,2.107970827411411,1.0
1657,3.269234670106951,1.0
1658,2.989270222917716,1.0
1659,4.124577466030588,2.0
1660,3.489538076568159,1.0
1661,2.9705749238567014,1.0
1662,2.7243926587685463,1.0
1663,2.1208894408869705,1.0
1664,4.278236472687834,2.0
1665,2.6986705004081237,1.0
1666,2.4892410464933517,1.0
1667,2.782715591718471,1.0
1668,2.885301503091274,1.0
1669,4.5557207972669485,2.0
1670,4.228804676640365,2.0
1671,4.045347145935809,2.0
1672,3.578248498498367,2.0
1673,2.6627689399258787,1.0
1674,5.600207733108266,3.0
1675,2.8916905153169195,1.0
1676,5.210438401411552,3.0
1677,4.91663976104792,2.0
1678,4.858577670880213,2.0
1679,2.7087868672526163,1.0
1680,5.0205106704703235,2.0
1681,4.70929671623065,2.0
1682,2.788134878354173,1.0
1683,4.728320426754358,2.0
1684,3.0226932597233738,1.0
1685,5.531230238660467,3.0
1686,5.076717936768271,2.0
1687,3.7279648704867054,2.0
1688,3.1427378245263733,1.0
1689,3.1651984124787185,1.0
1690,2.5049637700829397,1.0
1691,3.4857290549646383,1.0
1692,2.676544216701373,1.0
1693,2.471712367393129,1.0
1694,5.0571841494631835,2.0
1695,4.881647426081835,2.0
1696,4.965771875129459,2.0
1697,3.272117114738053,1.0
1698,4.662959786781494,2.0
1699,4.090268681279039,2.0
1700,1.8201054441489328,1.0
1701,3.690140644861168,2.0
1702,3.5164322302372786,2.0
1703,1.8679310469444304,1.0
1704,5.323134861630304,3.0
1705,2.8903590191223145,1.0
1706,3.7818126317460683,2.0
1707,3.020475331843265,1.0
1708,4.786498517789756,2.0
1709,4.779739321316559,2.0
1710,3.4442813859354966,1.0
1711,4.7403905591518685,2.0
1712,4.011896247094936,2.0
1713,3.3350815131890346,1.0
1714,2.8521814534733263,1.0
1715,3.605154158145615,2.0
1716,2.3864016862297475,1.0
1717,2.953499464658604,1.0
1718,4.661619718990054,2.0
1719,3.913394339762736,2.0
1720,4.272010600430532,2.0
1721,3.6187227679442113,2.0
1722,3.535090062076732,2.0
1723,1.5539663420787504,1.0
1724,2.273485575631992,1.0
1725,2.910389175016123,1.0
1726,2.8589721518123854,1.0
1727,2.942477927479138,1.0
1728,1.8015680848747893,1.0
1729,2.8209819234038735,1.0
1730,3.89652733106319,2.0
1731,2.7242250187005825,1.0
1732,3.680020674209862,2.0
1733,4.3746410447343695,2.0
1734,3.0786301707187036,1.0
1735,5.245773799118324,3.0
1736,3.3620361020972807,1.0
1737,2.2242205996463658,1.0
1738,3.2228713757676584,1.0
1739,3.456782208625627,1.0
1740,3.025421337273887,1.0
1741,2.9316169153718645,1.0
1742,2.969281128373005,1.0
1743,3.2357731092356117,1.0
1744,1.4993932472331293,1.0
1745,3.0391440899633047,1.0
1746,3.752624817623193,2.0
1747,4.54619461012707,2.0
1748,2.2283625194074235,1.0
1749,4.287700951758235,2.0
1750,2.757306624412857,1.0
1751,3.6707419604138556,2.0
1752,4.098362592521816,2.0
1753,4.671565447988699,2.0
1754,2.7629235341493157,1.0
1755,4.394932992330411,2.0
1756,3.1759144766473795,1.0
1757,3.195419920395828,1.0
1758,1.7563021794074563,1.0
1759,4.229138618163797,2.0
1760,2.433429276511971,1.0
1761,4.77320908603754,2.0
1762,2.541996051586443,1.0
1763,1.3740203102414723,1.0
1764,4.874387835488671,2.0
1765,2.5173242100232534,1.0
1766,2.773282139922453,1.0
1767,3.167191580162555,1.0
1768,5.042630128268904,2.0
1769,3.463151276969376,1.0
1770,3.268923995836163,1.0
1771,2.5240178817671226,1.0
1772,5.097587536309959,2.0
1773,3.6132762438918133,2.0
1774,3.394690947619392,1.0
1775,5.413652994137774,3.0
1776,3.194111406601729,1.0
1777,5.221949731304536,3.0
1778,4.001954153559116,2.0
1779,5.571930864954634,3.0
1780,3.149575244330604,1.0
1781,4.580515328221825,2.0
1782,4.287450423915993,2.0
1783,5.8331658261004735,3.0
1784,4.341936742269152,2.0
1785,2.2571493798803366,1.0
1786,4.415658887093299,2.0
1787,4.282488843948203,2.0
1788,3.1993372661997315,1.0
1789,2.9449591218853777,1.0
1790,2.913720228411514,1.0
1791,2.7351031965833443,1.0
1792,5.3991994537021375,3.0
1793,3.841988683036466,2.0
1794,3.8671203049331235,2.0
1795,4.1706832550028805,2.0
1796,3.9805401585907747,2.0
1797,5.341306549814361,3.0
1798,3.072454126725561,1.0
1799,4.015799385103177,2.0
1800,4.142810108790876,2.0
1801,4.976112332776337,2.0
1802,2.9468092196574434,1.0
1803,2.3808505245874083,1.0
1804,2.423517031424551,1.0
1805,2.049908824519669,1.0
1806,2.89042560180281,1.0
1807,3.344746574927486,1.0
1808,4.043807953817998,2.0
1809,3.3797475047032495,1.0
1810,2.0461476201753577,1.0
1811,3.9601533492160033,2.0
1812,3.0553298451145605,1.0
1813,4.454341064419836,2.0
1814,2.966363695859339,1.0
1815,2.6356838551178785,1.0
1816,3.1332306181722416,1.0
1817,5.018047422966921,2.0
1818,2.5873304553024057,1.0
1819,4.810626465571003,2.0
1820,3.2042197404829253,1.0
1821,2.3790779456723214,1.0
1822,1.6926839630476593,1.0
1823,5.215440179909772,3.0
1824,3.6270791419371116,2.0
1825,2.153671916531181,1.0
1826,2.402484433291235,1.0
1827,2.662379003851519,1.0
1828,3.7376084623373313,2.0
1829,3.534634330338008,2.0
1830,4.832051199588047,2.0
1831,2.210106368627705,1.0
1832,2.656224100764503,1.0
1833,3.3002611922580667,1.0
1834,2.9445743124150825,1.0
1835,4.634295728593539,2.0
1836,4.6532187730359125,2.0
1837,3.4335688896231127,1.0
1838,4.395250239727554,2.0
1839,4.841694266597383,2.0
1840,4.730346055769401,2.0
1841,2.468662124526939,1.0
1842,4.771514137042917,2.0
1843,4.147759750103305,2.0
1844,4.478370572577081,2.0
1845,3.2331830312468743,1.0
1846,2.287209881616451,1.0
1847,4.552222070533624,2.0
1848,4.0736644835085,2.0
1849,2.8990959198569586,1.0
1850,2.7464213320091053,1.0
1851,3.4404233339197687,1.0
1852,3.3214512160765066,1.0
1853,4.898163584521707,2.0
1854,4.034168470300833,2.0
1855,2.651479736621391,1.0
1856,5.427473913723853,3.0
1857,4.7034321428898105,2.0
1858,2.254659226193402,1.0
1859,3.359107373596538,1.0
1860,4.3102200575740826,2.0
1861,2.480910389922175,1.0
1862,3.297117790237293,1.0
1863,3.641181180725178,2.0
1864,2.8116106138770225,1.0
1865,4.3925354494640505,2.0
1866,3.947589616485453,2.0
1867,4.723609979113568,2.0
1868,3.8219193003260474,2.0
1869,2.041372341065402,1.0
1870,2.5144634908808268,1.0
1871,4.768676645676515,2.0
1872,4.208763661870893,2.0
1873,3.548479730578917,2.0
1874,5.209143254810237,3.0
1875,1.6973944578620652,1.0
1876,2.4237537385864276,1.0
1877,1.9364250660027864,1.0
1878,3.087130985697793,1.0
